"gene_id","Control72h1","Control72h2","Control72h3","OVA72h1","OVA72h2","OVA72h3","OVA72h4"
"Terb2",0,0,0,0,0,0,0.025444088
"Terf1",5.757935192,5.359396203,5.42887234,5.826871324,5.775007833,6.254270185,5.493010926
"Terf2",6.325572762,5.084885355,7.292736202,4.643246062,2.625283707,5.36232512,4.757811936
"Terf2ip",9.814677857,8.980700245,11.79743505,5.743925889,7.579974456,6.862734433,7.836692806
"Tert",1.759612821,2.850521766,2.175995581,1.525460192,1.338295205,1.909004134,1.073301513
"Tes",39.14434494,44.07173316,30.92172853,77.00513774,76.62609304,77.90707914,71.814449
"Tesc",0.422151209,0.512202794,0.185325952,0.488214386,0.430810755,0.547662358,0.452841402
"Tescl",0,0,0,0,0,0,0
"Tesk1",8.756121566,9.799528918,11.12958582,7.652443853,7.620843633,8.546636639,8.864625255
"Tesk2",2.337605776,1.998746664,2.411730479,2.579437308,2.792788803,1.980030238,2.090984614
"Tesmin",0.062333798,0.015996041,0.064223843,0.009824128,0.043196203,0.019021359,0.030251402
"Tespa1",0.222371684,0.552974785,0.169353072,0.556393518,0.525552044,0.588895866,0.405063097
"Tet1",0.31007623,0.471185546,0.466416365,0.115690233,0.273680814,0.241674365,0.246817647
"Tet2",12.60820838,15.6586288,15.90144237,11.41819707,13.1436381,12.15393672,12.72738381
"Tet3",78.6626479,93.5418046,108.634233,47.90711923,52.47642,48.84611194,55.27470187
"Tex10",5.930965522,7.119314308,5.87989558,8.286790098,7.549898653,7.563622198,7.516497799
"Tex101",0,0,0,0,0,0.038434272,0
"Tex11",4.398928996,5.7157086,5.849992348,2.406672177,2.321140528,4.192003319,2.077044867
"Tex12",0,0,0,0,0,0,0
"Tex13a",0,0,0,0,0,0,0
"Tex13b",0,0,0,0,0,0,0
"Tex13c1",0,0,0,0,0,0,0
"Tex13c3",0,0,0,0,0,0,0
"Tex14",0.062286393,0.085089983,0.206430224,0.043756745,0.172816568,0.091075911,0.155147728
"Tex15",3.532670275,6.873112106,4.350697601,4.787739542,5.534605888,5.128575397,5.599462077
"Tex16",0,0,0,0,0,0,0
"Tex19.1",0,0,0,0,0,0,0
"Tex19.2",0,0,0,0,0,0,0
"Tex2",37.15991364,34.33919126,36.50261986,30.86848303,30.48587884,36.05378897,34.35719648
"Tex21",0,0,0,0,0,0,0
"Tex22",0,0,0,0,0,0,0
"Tex24",0,0,0,0,0,0,0
"Tex26",1.558190143,1.372754387,1.411285162,2.825319334,2.443989105,2.627086332,2.405760154
"Tex261",33.50750782,34.70642195,30.4575196,34.20166892,31.57939938,31.924238,31.11834622
"Tex264",70.97055833,65.57220032,69.82169159,89.03876063,87.18790433,78.62407252,89.9037938
"Tex28",0,0,0,0,0,0,0
"Tex29",0,0.045477699,0,0,0,0,0
"Tex30",7.757499622,8.955767937,7.471633034,15.51852578,15.37759228,13.29091875,12.76364655
"Tex33",0,0,0,0,0,0,0
"Tex35",0,0,0,0,0,0,0
"Tex36",0,0,0,0,0,0,0
"Tex37",0,0,0,0,0,0,0
"Tex38",0,0.02580954,0.168342594,0,0.078357841,0,0
"Tex43",0,0,0,0,0,0,0
"Tex44",0.287109036,0.08230233,0.129719733,0,0,0,0
"Tex45",0,0.037032691,0.127073867,0,0,0,0.093612598
"Tex46",0,0,0.047292925,0,0,0,0
"Tex47",0,0,0,0,0,0,0
"Tex48",0.051926892,0,0.15316629,0,0,0,0
"Tex50",0.102946921,0.217955526,0.07233175,0.103311645,0,0.103810961,0
"Tex52",0,0,0.016213051,0.064771764,0,0.018888792,0
"Tex55",0,0,0,0,0,0,0
"Tex9",4.187181089,4.547534886,3.548899519,2.732955517,2.662340071,3.789314013,3.344633118
"Tfam",4.907296808,4.490817987,4.81858502,5.839099888,5.186632371,5.390102632,4.626674728
"Tfap2a",0.126521349,0.218305085,0.071011793,0,0.033422262,0.074609498,0.186754889
"Tfap2b",0,0,0,0,0,0,0
"Tfap2c",0,0.043412667,0,0,0.045489828,0,0
"Tfap2d",0,0,0,0,0,0,0
"Tfap2e",0,0,0,0.102681398,0.034866883,0,0
"Tfap4",1.946233688,2.848953861,3.389644697,1.290841066,1.763168317,1.823922867,1.287956422
"Tfb1m",2.429753655,2.277902616,2.177841567,2.824688099,2.776564028,3.137517816,2.710391457
"Tfb2m",2.387400211,3.010459917,2.82360244,2.851679883,3.17984829,2.932341295,2.795739842
"Tfcp2",5.894307751,6.144311237,6.367050891,3.931177376,4.771919065,5.438432728,4.50787712
"Tfcp2l1",7.192468713,10.46985448,8.500836149,5.412806959,5.222680411,4.777302078,6.058856237
"Tfdp1",10.35639761,14.04894137,12.25067756,19.39324291,18.08616506,17.2071004,17.24682906
"Tfdp2",40.86812921,44.29379107,47.74553927,24.02315889,27.53289486,30.73250639,27.19912894
"Tfe3",21.7457436,19.22587933,21.43993733,23.21867109,21.34510985,18.02239416,23.2708627
"Tfeb",39.57792837,45.96669314,37.34761294,41.13633693,39.05746449,33.69294703,40.30615765
"Tfec",13.05776342,12.97715696,10.62443725,103.4337145,116.45582,82.79714624,106.7424675
"Tff1",0,0,0,11.08724757,0.912311009,7.087663978,3.635621035
"Tff2",1.79904215,1.619072079,0.193272447,19.6132457,3.828552129,35.43213123,10.08941555
"Tff3",0,0,0,0.026065349,0,0,0.041040491
"Tfg",16.37934392,14.59153164,14.83770769,19.78196759,20.9479388,19.68453332,19.60949469
"Tfip11",23.9536599,23.39636517,27.19601706,16.92680637,17.74747852,16.93569621,20.14374251
"Tfpi",31.93667674,35.51443638,37.93443706,33.75500846,34.44713148,35.29958751,33.46066333
"Tfpi2",0.685293315,0.501178524,0.507189481,5.96330581,6.330824629,4.249059841,4.755008049
"Tfpt",2.437603278,2.089970051,2.66065361,2.40371127,2.517029412,1.781064701,2.29770358
"Tfr2",0.032602177,0.059955098,0.020536249,0.031397544,0.035811048,0.021377663,0.051176869
"Tfrc",43.2368758,53.85010697,38.01073683,101.0804474,100.9207359,82.38130732,86.75893138
"Tg",0.777227029,0.95298043,0.724442196,0.598356742,0.575319616,0.835178842,0.67827889
"Tgds",7.744517159,9.044322034,8.071904945,13.43211648,10.41002956,10.67899701,10.60643994
"Tgfa",7.777216054,6.87184942,7.562899079,3.647339245,4.606107506,5.369152108,4.323351426
"Tgfb1",8.280475543,9.445162947,10.1748332,10.62839641,10.75125087,8.725862423,11.75443281
"Tgfb1i1",13.82605086,11.96591563,16.09535135,10.19975037,11.10988781,9.527092117,12.31824008
"Tgfb2",5.85332395,5.437432152,6.514676248,2.58483309,3.933581322,4.331689877,4.177026508
"Tgfb3",4.200998003,3.927140094,3.979265047,2.525256085,2.873222058,2.79639835,3.236548951
"Tgfbi",10.20540828,11.38521528,10.7671842,21.87838464,16.3166408,17.45116093,22.83415934
"Tgfbr1",15.26566243,17.0525442,15.08351879,12.41052089,14.03403074,13.33157695,12.06358393
"Tgfbr2",200.9354524,222.6342377,218.2270293,191.334019,183.8854638,161.9589337,198.961882
"Tgfbr3",23.31964506,23.48190804,28.09208916,8.308600098,8.531709841,11.30543383,8.955709718
"Tgfbr3l",1.220652852,1.794542848,1.301106993,1.140948476,1.244130385,0.938144138,1.133604787
"Tgfbrap1",23.94322271,26.18571157,29.88250071,14.8456106,17.02852865,15.83260435,17.08842698
